	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	0
0	-21.37634566137661	-23.91843372253391	-31.23338498765455	-30.429633260737827	-30.360043617976178	-28.739216704718384	-29.33366794244082	-30.933505671328174	-32.57498551680103	-33.02391689121666	-33.69248775583092	-33.76601302702895	-32.48829994065893	-32.3736447845027	-33.87870640819206	-34.588449949897615	-34.6983748051778	-34.47761417781748	-34.14452057739691	-36.27642608723956	-34.84660583128522	-33.8015061429567	-34.719495948432886	-33.975197791332064	-30.449961651169495	-30.609577030777725	-31.047562166562013	-31.28697168398078	-29.04422409243226	-26.48239726828023	-25.652840540146673	-25.092971468021666	-24.72655166236117	-24.4303596548661	-25.620206329286038	-25.71794642207741	-26.893178900919818	-28.21430299893971	-29.896960256048917	-28.969920344657183	-26.525575421774498	-25.985405538287146	-24.215341105418606	-24.538765474018412	-24.629212540314196	-26.16709898691109	-28.172456868936795	-23.353987663792736	-18.38115019788531	-19.20177062317852	-23.383940995994294	-24.574134407572345	-24.03135932995733	-26.69877817772218	-24.91227931912654	-24.87716545504717	-27.12654401731661	-26.286781863331445	-25.300549690100503	-26.136755750287747	-27.202748049487017	-26.521413202156225	-26.845100022458794	-26.545047797258686	-25.723070749164613	-24.22976028194612	-24.235639297130817	-23.902048053898866	-24.172069999862895	-23.065162626077388	-22.58166049616379	-24.259478734579616	-24.786884300952412	-27.225963395746724	-28.410382951180768	-30.622770004688746	-33.551329242060326	-35.04186830979859	-36.052157450920674	-36.63373448028158	-39.20307971677614	-38.90294562669335	-37.874436979228335	-36.2980106318845	-35.35772564492464	-36.58203584706428	-38.78401165085908	-38.14560484019517	-39.753315876543745	-38.061761907363625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
1	-17.799868758816004	-20.88560074852756	-34.817467907604254	-34.81370949575513	-34.266003149590674	-34.48962984428031	-34.36554760319055	-35.63814104976206	-36.857352581958594	-35.930210176780136	-36.13932277754033	-34.71786416723808	-33.49644695053895	-33.72652650211102	-33.99488742820442	-34.23716538466002	-34.721167048099026	-33.604611825627664	-34.00678892341308	-33.82041733848692	-33.276688389133014	-33.09244303316279	-33.06935392632471	-33.48117510954771	-32.45590146360896	-32.01748320654595	-32.48121221858477	-31.78566219256773	-30.587245194024774	-29.297361297826072	-28.45695864868454	-27.691638179981716	-28.312516783942645	-29.066773263321377	-27.554099365142523	-24.37262317221136	-23.125157104133017	-23.69680298626298	-25.53214915248087	-27.432794021355633	-30.97022168564404	-31.20050645352633	-30.70991629282557	-30.667901866567497	-32.905160320827754	-34.024300935308005	-34.940975714200206	-36.411506854280205	-38.269153050694264	-38.82137239727162	-39.8423208324836	-39.3573418193487	-33.1156848326085	-26.50223936008858	-25.646760302565422	-27.374135154557734	-31.052285261574653	-32.12419841110368	-32.83433087282815	-32.924576478154016	-33.620573189975275	-34.16182402658538	-33.110233374242256	-32.46387280733783	-32.41209024834582	-31.08557499532338	-30.605343808238647	-30.47143043457421	-30.42252103024219	-29.749998847683244	-29.274757737890884	-29.122985721383404	-31.860856920259717	-32.03366069615675	-30.780218893675002	-31.169295363705036	-32.146706965637506	-30.21594561396966	-28.375714049126262	-28.060214540821068	-28.854983970731038	-28.305844733302308	-28.011689514378318	-28.02075473402145	-26.98724656962283	-28.02921346697731	-28.58627136125708	-26.22112485270151	-27.337280513834155	-28.91282769094765	-31.062971852173575	-31.321746265813758	-31.563851085855845	-33.79760662640329	-35.73302510742597	-33.83235112624225	-32.46977237948174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
2	-18.433668585938367	-23.13638937498833	-34.261652043599014	-33.183928519382455	-32.5103444827679	-33.06914136669714	-33.86310187839222	-33.94585148905853	-34.29851984352526	-34.243032184515926	-33.82958963917312	-33.09099111210174	-33.58181565745157	-35.152114802283535	-36.56989215720306	-35.84694778764339	-35.28295553225714	-35.33401395443931	-35.937134352490446	-38.25492999876703	-37.76314709504017	-34.43510474493792	-33.34513361716056	-32.35071758147792	-32.449088363538735	-31.843069058857207	-32.70030758329455	-31.12095502244243	-30.077369379842743	-27.801496248483314	-28.477737059985675	-29.777846711220114	-28.092649442941482	-25.327392180072707	-25.03433918496696	-24.32947950815752	-25.13889774949741	-24.2458934937928	-25.26378365524212	-25.52916577407968	-27.9124612137622	-30.619394241285047	-32.94960156207288	-34.95451022746533	-35.140780251379745	-36.5385814351524	-37.76725822012366	-37.07760837879525	-27.503067848221853	-23.42086658843135	-24.53219995148377	-28.15501575226293	-28.991716928230094	-30.27001784950614	-34.21501606801846	-33.58325921344589	-33.01881504440828	-32.23264519224786	-32.09477889906947	-33.04781888508872	-32.39706351261447	-33.656741777703886	-33.173654498581506	-32.021407460383585	-30.996385652358256	-30.59765835405998	-30.056603793331444	-28.89443874699852	-27.88916773025002	-28.629748358599564	-28.600886561019156	-27.851310637639	-27.02884066641696	-26.427052181489696	-26.99855247944703	-31.30459759915592	-32.796629223711676	-34.86295346834916	-36.251493215085524	-34.88454058834777	-37.05507550966423	-39.27156546802503	-37.556998148142995	-36.58582861079039	-37.737454168217035	-39.960015952314926	-39.26921123926889	-38.40094407371789	-40.1856076064261	-39.943777436232764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
3	-13.88606051698642	-18.03998395298303	-33.13098547795716	-32.12328709245555	-31.34443269803773	-30.63548549836194	-30.362611817366993	-29.67607965777845	-30.6857585216386	-30.442980277349342	-30.61530108315944	-30.90204383062672	-31.289651588171555	-31.307949433682474	-31.896576725251336	-33.504568204291296	-32.568344731240245	-31.5391442486699	-32.9067541012892	-33.35340330044126	-34.408814835259804	-36.97415179920433	-37.611180697390196	-34.07137163520003	-32.87764087216513	-33.40214978466593	-34.26044871448431	-31.9665674031424	-31.273001457236052	-31.757052521076655	-31.63313864695592	-31.29604754702164	-32.356965509783045	-30.001207517847128	-29.6820791285218	-28.979866023252523	-27.833567312460197	-28.079479520061106	-28.725022880017598	-28.949402135730306	-28.9920273888896	-28.908151286924877	-29.289909974694886	-29.08113531673734	-30.41019633206414	-33.846207430191434	-35.63668965862982	-36.6462495225303	-38.29127161028721	-38.90620826182187	-26.790352085576895	-18.824383872012156	-18.048974036207742	-21.223065743180946	-22.374421224496448	-23.28556772381683	-27.142132241130014	-28.143752774384982	-26.862705793831346	-27.45121789190097	-26.051269232540907	-25.102117602009073	-26.367720391908453	-26.10628396623651	-25.69628501507912	-26.244577250999207	-27.63936242519685	-27.540150831729324	-25.32690638345804	-23.560110819971946	-24.590494793949365	-25.055535483512777	-25.279146545363727	-24.629536722874622	-23.525470908240436	-22.482950113208275	-21.39080555384987	-22.1194481818178	-23.523292487336846	-23.915302396091874	-24.57420782326222	-27.887775355849346	-30.11247034734083	-32.93403741719992	-35.11074679780352	-36.09300476268527	-35.22105986575576	-35.74939302106893	-36.8139951206849	-36.86499681518303	-36.3744803654369	-37.346003516214324	-37.66052569711149	-40.270507812524066	-41.611415222225	-39.968909834801465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
4	-20.718556472428176	-23.88689160515731	-31.23850998086326	-31.747430994885153	-32.563826785982414	-32.09401429751557	-31.908166902024927	-31.4099937524209	-32.160439594754095	-32.97084543788845	-32.72550738616876	-34.24003482149547	-33.89393689874327	-34.527240246460416	-34.22745431410571	-34.0847623504415	-34.56354718604775	-35.000161351049904	-34.746844283491626	-32.6972731550159	-31.00010654426274	-28.643286203787497	-27.395352951737593	-27.86477027395284	-26.849924847596558	-27.229771998732687	-23.284213995775232	-22.973166265783057	-22.867361878550142	-23.612691066021988	-26.27921143644194	-27.829014285980104	-27.899280544155697	-29.360461537670258	-31.020915004795754	-32.541636049083955	-34.68012541475214	-35.96053370253429	-28.338632973545227	-19.14139186050556	-16.765208878687375	-21.735237461825065	-24.126730824136516	-25.4689541356651	-28.115897089439457	-30.528804308089743	-31.46404607812349	-29.926991240144154	-27.396063591286996	-26.180484659831965	-26.4676724856881	-27.21006904274955	-29.55978946469979	-31.04309067615227	-29.02731075306474	-28.216717630928976	-28.622917506630895	-27.736763161429487	-28.60001313714131	-28.646821991341117	-28.346723282053578	-29.00299851702726	-28.990690077891617	-27.205585113180096	-28.059094680496965	-28.930837540967044	-26.39147165524452	-25.55451540646138	-24.692250249936496	-24.890789859539947	-25.49172892184925	-25.98460970793271	-25.66739228322208	-25.79836753269969	-24.44444320650046	-23.765134213776296	-21.07891569677834	-19.2963092507928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
5	-11.31768283505119	-14.866771510217909	-33.59169453312892	-34.57548131798416	-33.42347387950985	-31.852068599934096	-30.491662433489577	-31.214362394135264	-30.996481390008633	-31.487501672781953	-33.054768026329626	-32.52501026883208	-30.456267823647053	-29.53058034489523	-30.89179656690914	-32.19415064569113	-33.50809831917762	-34.59755934276892	-36.428271890158925	-36.85944518387479	-35.63309225448678	-36.996261053777445	-36.75732633208918	-37.14532583986919	-37.137455574891696	-36.19553131286721	-36.69471436116875	-36.89241899734392	-37.075342886614074	-36.39811313515072	-35.569087611966104	-34.55007811266151	-32.77893702599341	-28.569203841465974	-27.354471382432262	-28.074840388388118	-26.92932396840058	-26.0521151048927	-25.243410391862483	-25.02493266960984	-25.714699728910162	-25.235847847995164	-26.247695035483112	-26.848170366527615	-28.384699116587072	-30.10775504037103	-30.43440381641401	-31.435115638013198	-33.187982663474365	-35.41971244435469	-36.32375029827699	-35.963264908859934	-36.54306799134531	-36.897977885159094	-38.893442735734695	-36.02067710252378	-24.690887569750217	-20.260690557494357	-22.966656058272193	-27.379132620921403	-27.319497663990113	-27.366343515981825	-29.432546289687973	-28.422643624433878	-28.66726776869694	-29.702727519276326	-29.06384160834699	-30.921981067432146	-31.637485825660114	-29.452218538818435	-28.394048894996356	-28.90991365345276	-27.423166753811433	-28.542961989170603	-30.71766925784633	-30.427957555050618	-29.629461478604604	-29.632303216176076	-28.59429763172971	-28.55941074407088	-29.583220122472817	-29.97497436752743	-28.223249257701248	-27.211816720356783	-28.190078021198044	-29.97743019377685	-30.4884112751439	-29.993473209993667	-29.73038306125166	-28.532363556682945	-28.396562512965392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
6	-21.710777359587034	-24.49622227204204	-30.903588564971635	-31.80215024771847	-30.72020479777368	-29.712165346319043	-29.993633386603808	-32.16598644326332	-32.31294785639135	-32.202185883866676	-32.25857055281167	-31.949747721516978	-32.835380506780425	-34.22070479634412	-37.77570859268274	-38.80158134246198	-38.3577607127237	-36.162808573517346	-34.438999378793966	-33.53968196552548	-33.6310366555182	-34.72950967467729	-35.99933682689101	-36.42030253525588	-34.92856738775475	-34.312664841770015	-32.68864424551187	-32.00876615316475	-31.42150731881818	-31.376647935004385	-29.789815169153073	-30.054795609493514	-29.367935864354237	-27.55391089311828	-28.27227370276573	-29.94287361406957	-29.76917544659704	-31.456784037098394	-34.46415944795277	-35.75258716052858	-37.58531381536039	-40.336012143958335	-41.20489721021844	-42.38870177558481	-37.76450466820989	-30.491326252311858	-25.397335082884624	-24.606185931615016	-27.45279553201255	-28.574447835324683	-28.204664084912977	-29.71905734778324	-31.980113778642412	-32.35691506808862	-33.84208137876422	-34.30167843745023	-33.89235013628391	-34.31671870606041	-34.90138174769541	-34.72179406958506	-34.197226350756914	-33.67947750223175	-32.62950472082268	-30.817980704324157	-31.213047496266874	-32.459429934829224	-30.633893901018403	-28.519324347087146	-28.35524597408533	-29.830246445946344	-30.66094203642704	-29.99538597837616	-29.807315235062546	-31.517471260903342	-30.64577754019355	-29.63572057123384	-29.0896254336688	-28.86809793886522	-29.532416417058144	-29.56576740079118	-29.861228337114994	-29.38245671834894	-28.027072915296976	-27.967721785426022	-28.689845334079045	-26.073272379922635	-25.537989587121746	-26.996343929645494	-30.744287313086986	-34.19360227822935	-34.9913619566675	-36.41292329027487	-36.64455117987162	-39.01807251677789	-40.93145722900653	-42.37436479553398	-41.94952062771252	-41.7957392179745	-40.467267639925076	-40.77239916735076	-40.61864521015655	-42.30131233515887	-40.015633027270155	-38.56470118406547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
7	-21.212531522503735	-24.179478323755955	-30.26952674748059	-30.067423560149027	-31.6743087610493	-34.53752928618742	-33.01725831558681	-30.019128547614734	-29.283367948977837	-29.031925890949157	-29.57648503257477	-31.78625115129158	-34.864053830962625	-37.108989411513065	-34.85911245630214	-32.46205860235331	-31.61804869384434	-31.988981519643552	-34.04774937575285	-32.98063380479476	-32.96810916042994	-33.301744842564986	-34.75734186763963	-34.066975310382276	-35.26273086076941	-36.44213300559361	-34.1989144331316	-33.34905180395296	-32.80565932005632	-32.03072806945705	-31.232969414787604	-29.90391258154703	-30.501842152035866	-32.05269372370729	-31.65091489348258	-29.147497605104416	-27.78804054953029	-27.93586363637207	-28.127827538359718	-26.555755077032078	-24.793455534927322	-26.730038871405405	-25.19985491580666	-25.452343168897315	-28.849824699795057	-29.79864540796298	-31.702959664385705	-32.83978523562978	-33.07120505240005	-33.4635003634545	-31.47887144752834	-29.749473142503366	-29.414597771311396	-30.292034426558377	-26.74277393268507	-25.218277887687798	-21.950641952482897	-20.49397631993572	-22.244839769344537	-23.657375378126446	-23.226139937853393	-25.30527435057633	-28.717006945695427	-29.805526087985875	-27.50689642903403	-27.481586925321935	-29.242739340519243	-29.790718937017115	-31.85673303566762	-29.122701732864154	-25.591553411031462	-24.191931676224712	-24.78747944909211	-26.480627990760006	-25.90164946892772	-25.089017726557394	-25.58886851343467	-27.941971419529544	-27.371346431995697	-25.61368616261023	-25.148902495596573	-25.200046836106154	-26.448503438730146	-24.720170664022262	-24.843067572337514	-24.958392535690926	-24.282856641948015	-24.491786519031038	-24.820759942807115	-26.7140896296328	-27.2617308035521	-26.871050255754085	-24.874773874616714	-24.1505556529562	-23.706907435315088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
8	-15.658927504982493	-19.17497473476019	-31.247137381192	-31.995426854155617	-32.49826412874437	-33.84181367728773	-35.767528402768995	-36.81868126514704	-36.1904500552162	-35.69656148873309	-34.2248263101444	-33.17657439567816	-33.099547936551346	-33.443279948486854	-34.72388949850937	-34.681495302693016	-36.354631834286764	-35.61423170164182	-37.039209927399604	-36.98850230377391	-36.74739170330992	-36.46561762341484	-38.54349624961408	-37.75794701891378	-36.076893472905034	-33.76011648156091	-32.39041204665122	-31.415747737859814	-30.446688606691133	-31.51810010728083	-31.007999041752832	-29.229863543102287	-28.173557135203865	-28.74342997801087	-26.97170301525625	-28.09490668409901	-29.05601892606878	-28.622650481041344	-27.600832844847307	-27.617455054416055	-28.822496870711372	-28.54689783734983	-26.833333083853862	-25.749624925699475	-26.615065429945993	-27.908326426983095	-31.428586539475415	-31.604600021172118	-32.91215641850123	-33.67914375038362	-35.124273914437296	-36.04542470356943	-33.352964192650795	-32.51350542299043	-30.314794290223315	-28.453302317110122	-28.67992865166405	-29.254441974214863	-27.13068584084359	-28.63466526879217	-31.464132777214182	-33.85484544333604	-34.424790660864865	-35.47187700001209	-33.27507460569183	-30.470612758079046	-29.161828673386598	-29.54619313307905	-30.022175111146467	-30.586577722905872	-32.73842539367952	-33.112264398802914	-31.944207667854275	-30.634104912136824	-29.8123015072778	-30.12003568206813	-29.396940936609603	-30.59222080922484	-31.616878826294048	-31.79546670271151	-29.487056608950223	-28.71515359512147	-28.946453452347974	-28.130820618161728	-29.622663151299378	-30.992256796449887	-30.739933536317782	-30.768140046712492	-29.392592903613867	-27.703272194821995	-27.170495124394076	-29.791965658134924	-33.135009552313925	-32.939694748998576	-33.89811575426768	-35.75726375090039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	angry
